SELECTED_GENE;EVALUATED_GENE;CORRELATION;PVALUE;is_on_pathway
GART;CHDH;-0,121620711;0,000168838;0
GART;CACHD1;-0,12161717;0,000168913;0
GART;TBL3;0.12160464412602101;0,000169177;0
GART;INTS13;0.12157909552046182;0,000169716;0
GART;NEDD8;0.12157848255969723;0,000169729;0
GART;OTOP3;0.12157266040476002;0,000169852;0
GART;TPRKB;0.12156580695198625;0,000169997;0
GART;KCNK2;-0,121546499;0,000170406;0
GART;TMEM176B;-0,121484654;0,000171724;0
GART;AFG3L2;0.12147315860848673;0,00017197;0
GART;MAPK14;0.12147265682836492;0,00017198;0
GART;CAMP;-0,121460311;0,000172245;0
GART;ANKRD13A;-0,121459347;0,000172265;0
GART;IL3;-0,12143161;0,000172861;0
GART;ITGB3;-0,121430709;0,00017288;0
GART;CFAP410;0.12138797766020787;0,000173802;0
GART;MRM2;0.12137700284354165;0,000174039;0
GART;RASL10A;-0,121361539;0,000174374;0
GART;IL17REL;0.12135059300768808;0,000174612;0
GART;ECPAS;-0,121308645;0,000175525;0
GART;ISLR2;0.12126846863354894;0,000176404;0
GART;C1orf100;-0,121250617;0,000176795;0
GART;CIAO3;-0,121245031;0,000176918;0
GART;NDUFB6;0.12123364110140611;0,000177169;0
GART;RNASE13;-0,121222301;0,000177418;0
GART;PPM1J;-0,121205814;0,000177782;0
GART;SUMO3;0.12119918370826702;0,000177929;0
GART;LSR;0.12115915258883908;0,000178815;0
GART;VAC14;0.12114761209781146;0,000179072;0
GART;SYCE2;0.12114688148329128;0,000179088;0
GART;WIZ;0.12110527806632462;0,000180015;0
GART;RIPOR3;-0,121094459;0,000180257;0
GART;TRAK1;-0,121093159;0,000180286;0
GART;PPP1R3E;-0,12107757;0,000180636;0
GART;CREB3;-0,121043213;0,000181407;0
GART;SYNPR;-0,121023466;0,000181852;0
GART;PANK1;-0,121022358;0,000181877;0
GART;TUBGCP3;-0,121000836;0,000182363;0
GART;PIK3CD;0.12099617004377114;0,000182469;0
GART;ATP1B1;-0,120992801;0,000182545;0
GART;GMDS;0.1209774594136173;0,000182893;0
GART;TMEM258;-0,120948418;0,000183552;0
GART;FZD4;-0,120944956;0,000183631;0
GART;RPRD1B;0.12090704959220264;0,000184496;0
GART;TEKT4;-0,120886668;0,000184963;0
GART;DPPA2;-0,120877293;0,000185178;0
GART;FXYD7;0.1208444901992752;0,000185932;0
GART;RAP2B;0.12083126437825638;0,000186237;0
GART;RHOA;0.12080559776328022;0,00018683;0
GART;CAPN5;-0,12078352;0,000187341;0
GART;TIGD2;-0,120771627;0,000187617;0
GART;HOOK2;0.12076652221559116;0,000187736;0
GART;KRT10;-0,120741865;0,00018831;0
GART;CD46;0.12071531726497163;0,000188929;0
GART;ZNF583;0.1206863987982037;0,000189607;0
GART;TNIP3;-0,120651101;0,000190436;0
GART;ZC3H15;0.12064825275416889;0,000190503;0
GART;TBX10;-0,120635777;0,000190798;0
GART;NMI;-0,120611334;0,000191375;0
GART;SPPL2C;-0,120522438;0,00019349;0
GART;EIF2A;-0,120515995;0,000193644;0
GART;IER5;0.12048309467404324;0,000194433;0
GART;PRR15L;-0,12046243;0,000194929;0
GART;DHX40;0.12044694300116494;0,000195303;0
GART;MIS12;0.12044500922344013;0,000195349;0
GART;C10orf88;0.12043195411305777;0,000195664;0
GART;BAD;-0,120424856;0,000195836;0
GART;RHPN1;-0,120406256;0,000196286;0
GART;FST;-0,12036661;0,000197249;0
GART;SIGMAR1;-0,120363982;0,000197313;0
GART;SPRED1;0.12032705849418224;0,000198214;0
GART;FTL;0.12032445482796461;0,000198278;0
GART;GFRAL;-0,120323211;0,000198309;0
GART;ARHGEF35;0.12029953622040694;0,000198889;0
GART;NUDT2;0.12029320206705514;0,000199044;0
GART;ENPP3;-0,12028633;0,000199213;0
GART;SLC17A4;-0,120283596;0,00019928;0
GART;NDUFA4L2;-0,120266431;0,000199702;0
GART;TIPARP;-0,120259921;0,000199863;0
GART;NDUFB4;0.12023487574732025;0,000200481;0
GART;VSIG4;-0,120223766;0,000200756;0
GART;ADGRG3;-0,12022345;0,000200764;0
GART;PSD;-0,120217287;0,000200916;0
GART;CYP4X1;-0,120199053;0,000201368;0
GART;CXorf58;-0,12019594;0,000201446;0
GART;DTX3L;-0,120187879;0,000201646;0
GART;XRCC2;0.12016807183383466;0,000202139;0
GART;ALG14;-0,120125261;0,000203208;0
GART;TEPSIN;-0,120104916;0,000203718;0
GART;PHLDA3;0.1200758212914323;0,000204449;0
GART;LIPM;-0,120065013;0,000204721;0
GART;ATP6V0C;0.12002975660254273;0,000205612;0
GART;SLC39A10;-0,120014457;0,000205999;0
GART;BATF2;-0,120005995;0,000206214;0
GART;CYB561;-0,119987591;0,000206682;0
GART;SPACA9;-0,119950209;0,000207635;0
GART;IFT57;-0,119944892;0,000207771;0
GART;P2RY14;-0,119933174;0,00020807;0
GART;GASK1B;-0,11992703;0,000208228;0
GART;UBE2G2;0.11991412769172607;0,000208558;0
GART;TSPAN16;0.11989955635978565;0,000208932;0
GART;LST1;-0,119888141;0,000209226;0
GART;KBTBD11;0.11988549699120223;0,000209294;0
GART;ZNF22;-0,119865967;0,000209797;0
GART;PPTC7;-0,119840614;0,000210452;0
GART;UBE4A;0.11982708689073014;0,000210802;0
GART;FNIP1;0.1198108451448867;0,000211224;0
GART;DTD2;-0,119794018;0,000211661;0
GART;HERC6;-0,119786748;0,00021185;0
GART;BCL2L1;-0,119773746;0,000212189;0
GART;TFAP2E;-0,119748119;0,000212858;0
GART;SLC35A5;-0,11974646;0,000212901;0
GART;EPN3;-0,119743047;0,00021299;0
GART;CAPS2;-0,11971346;0,000213766;0
GART;PKD2L1;-0,119713354;0,000213769;0
GART;PTAR1;0.11971313370819171;0,000213774;0
GART;ZBTB21;0.11970497940284722;0,000213989;0
GART;BRAT1;-0,119690553;0,000214368;0
GART;EVA1A;-0,119675001;0,000214778;0
GART;BSPRY;-0,119670808;0,000214888;0
GART;C5AR2;0.11960860353639412;0,000216535;0
GART;DMRT2;0.11956070031741763;0,000217812;0
GART;TNFRSF10C;0.11955812774754863;0,00021788;0
GART;ECSIT;0.1195545341355202;0,000217976;0
GART;UBXN10;-0,119548212;0,000218145;0
GART;TACR1;-0,119531929;0,000218581;0
GART;CREBBP;0.11952732145813501;0,000218705;0
GART;USP12;0.1194796053157807;0,000219988;0
GART;STAM2;-0,119431581;0,000221287;0
GART;UCK1;-0,119410934;0,000221848;0
GART;SEC31A;0.11940006253494109;0,000222143;0
GART;ZNF556;0.11930492513355959;0,000224747;0
GART;FADS2;-0,1192999;0,000224885;0
GART;ALG2;-0,119296951;0,000224966;0
GART;TERF2;-0,119280029;0,000225433;0
GART;RARS1;0.11925208524519586;0,000226205;0
GART;HNRNPA2B1;0.11924074708906547;0,000226519;0
GART;OR4K1;-0,119232163;0,000226757;0
GART;CDIPT;0.11922157093280324;0,000227051;0
GART;ICE1;-0,119219241;0,000227116;0
GART;CCDC13;-0,119205595;0,000227495;0
GART;TWF2;-0,11917336;0,000228394;0
GART;SREBF2;0.11915968801841202;0,000228776;0
GART;SERPINI2;-0,119105437;0,000230299;0
GART;PON3;-0,119088955;0,000230763;0
GART;RMND5A;-0,119077699;0,000231081;0
GART;TFDP3;-0,119051196;0,00023183;0
GART;ERMN;-0,119043189;0,000232057;0
GART;ZSWIM7;-0,119034498;0,000232304;0
GART;KRTAP13-2;0.11896862260302833;0,00023418;0
GART;CACNG8;0.11893240190191735;0,000235218;0
GART;NEUROG3;-0,11891422;0,000235741;0
GART;NCAPD3;-0,118909812;0,000235868;0
GART;POU2F2;0.11889870199409779;0,000236188;0
GART;NUP107;-0,118893078;0,00023635;0
GART;GNAT3;-0,118871983;0,000236959;0
GART;H4C9;0.11886504083239546;0,00023716;0
GART;ACTL7A;-0,118846166;0,000237707;0
GART;TRIOBP;-0,118799335;0,000239068;0
GART;RTKN2;-0,118794557;0,000239208;0
GART;ENO1;0.11879171021095215;0,000239291;0
GART;MSS51;-0,118789465;0,000239356;0
GART;KLHL9;-0,118738648;0,000240844;0
GART;MARCHF9;-0,118734881;0,000240954;0
GART;APPL1;-0,118731778;0,000241045;0
GART;SLFN12;0.11872537315907039;0,000241234;0
GART;SPDYE1;0.11872505710474929;0,000241243;0
GART;CHAT;-0,11871131;0,000241647;0
GART;EXOC3L2;0.11869962626971782;0,000241992;0
GART;GPRIN3;-0,118688443;0,000242322;0
GART;HENMT1;-0,118662526;0,000243088;0
GART;RBM43;-0,118660528;0,000243147;0
GART;CAPN1;-0,118641781;0,000243703;0
GART;MTHFD1L;0.11863559998904953;0,000243887;0
GART;TPM4;-0,118612427;0,000244576;0
GART;ARSK;-0,118577782;0,00024561;0
GART;KRTAP24-1;0.11857475599340574;0,0002457;0
GART;UTP4;0.11857180133724077;0,000245789;0
GART;ROPN1;-0,118513889;0,000247527;0
GART;SPHK2;0.11849519707330906;0,000248091;0
GART;LAS1L;0.11848224563716915;0,000248482;0
GART;RFC2;0.11846636464239811;0,000248962;0
GART;TMEM183A;-0,118463103;0,000249061;0
GART;KCND3;-0,118442257;0,000249693;0
GART;LRRC15;-0,118435768;0,00024989;0
GART;ATXN7L2;-0,118400823;0,000250954;0
GART;BEST2;0.11839077421276518;0,000251261;0
GART;CST4;0.11830022852321015;0,000254041;0
GART;TCP10L2;0.11829765421320383;0,000254121;0
GART;PML;0.11827593518575938;0,000254792;0
GART;LY6G5C;-0,118243323;0,000255803;0
GART;CD302;-0,118181534;0,000257729;0
GART;COL8A1;-0,118175739;0,00025791;0
GART;LRRC46;-0,118162897;0,000258313;0
GART;AK8;-0,118076391;0,000261038;0
GART;SPRED2;0.11806242123465445;0,00026148;0
GART;PEX7;0.11805382268374885;0,000261753;0
GART;MPC1;0.11798688485512579;0,000263885;0
GART;TBX6;0.11795877833847047;0,000264786;0
GART;GAK;0.11795361534861701;0,000264951;0
GART;IGSF21;-0,117904667;0,000266527;0
GART;ATF7IP;0.11787130309016429;0,000267606;0
GART;CD1D;-0,11785904;0,000268003;0
GART;SLC9A3R1;-0,117851245;0,000268256;0
GART;GCFC2;-0,11783929;0,000268645;0
GART;MAP3K4;0.11782367102605872;0,000269153;0
GART;AKIP1;-0,117762588;0,00027115;0
GART;RFX2;0.11773910638336031;0,000271921;0
GART;DEGS1;0.11772453790754145;0,000272401;0
GART;NDUFAF5;0.1177111951822196;0,000272841;0
GART;TMEM230;-0,117709045;0,000272912;0
GART;OPALIN;-0,117699729;0,000273219;0
GART;THUMPD2;-0,117649649;0,000274878;0
GART;SUN2;-0,117604588;0,000276379;0
GART;RAPGEF6;-0,117590681;0,000276844;0
GART;CCDC85A;-0,117586926;0,00027697;0
GART;ROCK1;0.11757406091833753;0,0002774;0
GART;ASF1A;-0,117572547;0,000277451;0
GART;SEMA5B;-0,117545261;0,000278367;0
GART;PLXNB3;-0,117506838;0,000279661;0
GART;GTF2H3;0.1175033303425127;0,00027978;0
GART;OR4C3;-0,117502989;0,000279791;0
GART;TENM4;-0,117498591;0,00027994;0
GART;PSME2;-0,117478326;0,000280626;0
GART;SPI1;0.1174405390855372;0,000281908;0
GART;SLC7A14;-0,117432515;0,000282182;0
GART;BCL2L15;-0,117373551;0,000284196;0
GART;POLA1;-0,117363705;0,000284534;0
GART;ILKAP;-0,117360889;0,00028463;0
GART;TMEM126B;0.11731907633637106;0,000286069;0
GART;MVB12A;0.11730199726479974;0,000286658;0
GART;GAPT;-0,117296468;0,00028685;0
GART;CPSF6;-0,117287717;0,000287152;0
GART;TEAD3;-0,117222001;0,000289435;0
GART;H1-1;-0,117198219;0,000290265;0
GART;C6orf47;-0,117157596;0,000291689;0
GART;ALG6;-0,117150242;0,000291947;0
GART;JAM2;0.11714712678470253;0,000292057;0
GART;TPSG1;0.11713673465473731;0,000292422;0
GART;CHST2;-0,117109294;0,00029339;0
GART;EPX;-0,117017666;0,000296642;0
GART;ADPRS;-0,116992604;0,000297538;0
GART;CHD7;0.11697062781726246;0,000298325;0
GART;TJP1;-0,116957141;0,000298809;0
GART;RAMP3;0.11693231895479134;0,000299702;0
GART;APLNR;-0,116932047;0,000299712;0
GART;CDC20;-0,116928479;0,00029984;0
GART;BICD2;-0,116904788;0,000300695;0
GART;GRM6;-0,116882531;0,0003015;0
GART;EFR3A;0.11687336153347612;0,000301833;0
GART;MROH7;-0,11682831;0,00030347;0
GART;ACVR1B;-0,11682812;0,000303477;0
GART;WDR33;0.11681363307052663;0,000304006;0
GART;PIWIL3;-0,116783051;0,000305124;0
GART;HESX1;-0,116754912;0,000306157;0
GART;TMIE;-0,11672163;0,000307382;0
GART;AAMDC;-0,116709158;0,000307842;0
GART;IDH3B;0.11670797287518438;0,000307886;0
GART;PDGFRB;-0,116659943;0,000309665;0
GART;GPAT3;-0,116650453;0,000310018;0
GART;HDAC1;0.1166457138240076;0,000310194;0
GART;DLGAP3;-0,116628987;0,000310817;0
GART;NOVA2;0.11662363722464912;0,000311016;0
GART;LEPR;-0,116618086;0,000311223;0
GART;PHF12;0.11659336280205494;0,000312147;0
GART;RTEL1;0.11656899606081965;0,00031306;0
GART;IFI44;-0,116560063;0,000313395;0
GART;PBDC1;-0,116538845;0,000314193;0
GART;FAM167A;0.11651451297952259;0,000315111;0
GART;SORCS1;-0,116486923;0,000316154;0
GART;RBM25;-0,11648434;0,000316252;0
GART;C2orf73;-0,116459161;0,000317207;0
GART;CCDC112;-0,116424206;0,000318537;0
GART;EIF3B;-0,116394529;0,000319671;0
GART;SLAIN2;-0,116387107;0,000319955;0
GART;SGO2;-0,116349492;0,000321398;0
GART;CAPG;-0,116322354;0,000322443;0
GART;PKN3;-0,116296257;0,000323451;0
GART;OBSL1;-0,116280779;0,000324051;0
GART;TRMT13;-0,116278949;0,000324122;0
GART;S100A14;0.11626547609241783;0,000324644;0
GART;SH3RF2;-0,116257913;0,000324938;0
GART;NUFIP2;0.11625303944063665;0,000325127;0
GART;FCHO1;0.11621374420020956;0,000326658;0
GART;H2AX;0.11618564168398166;0,000327757;0
GART;GRM3;-0,116176324;0,000328122;0
GART;GTF2F2;-0,116157953;0,000328843;0
GART;NUDC;-0,116144093;0,000329388;0
GART;SAP130;-0,116137259;0,000329657;0
GART;FEM1A;-0,116130105;0,000329939;0
GART;CYSLTR1;-0,116125119;0,000330135;0
GART;LYSMD1;-0,1160867;0,000331653;0
GART;TMEM150C;-0,116078804;0,000331966;0
GART;ASNS;-0,116056848;0,000332838;0
GART;THG1L;0.11604683711124424;0,000333236;0
GART;DENND6B;0.1160311109435132;0,000333862;0
GART;UBA1;-0,116013509;0,000334564;0
GART;AP1M1;0.11600934084388084;0,00033473;0
GART;PPP1R7;-0,115997104;0,000335219;0
GART;RNF169;-0,11595364;0,000336962;0
GART;ADM5;0.11594729697690795;0,000337217;0
GART;PLCXD2;-0,115848584;0,000341209;0
GART;GPCPD1;0.11584176316480889;0,000341486;0
GART;COBLL1;-0,115833155;0,000341837;0
GART;C6orf15;-0,115829669;0,000341979;0
GART;NEK10;-0,115799188;0,000343223;0
GART;USP29;0.11577086536524993;0,000344383;0
GART;CACNG1;-0,115736296;0,000345804;0
GART;MSC;0.11572475811141951;0,000346279;0
GART;SLTM;0.11570644133188766;0,000347035;0
GART;PIGK;-0,115674394;0,000348361;0
GART;OSCP1;-0,115666051;0,000348707;0
GART;GCA;-0,115654852;0,000349173;0
GART;DPM2;-0,115583386;0,000352154;0
GART;POGLUT2;-0,115572255;0,00035262;0
GART;ATP5F1B;0.11556181088833514;0,000353058;0
GART;CAND1;0.11555200100492567;0,000353471;0
GART;RMI1;0.11554822946594902;0,000353629;0
GART;SURF4;-0,115525884;0,00035457;0
GART;RBM45;-0,115509176;0,000355275;0
GART;PATJ;-0,115507581;0,000355342;0
GART;TMEM89;-0,115486601;0,000356229;0
GART;ZBTB39;-0,115441719;0,000358134;0
GART;MSRA;0.11541910768238045;0,000359097;0
GART;GTF2H4;0.11540250933058738;0,000359806;0
GART;HAUS2;0.1153833033701766;0,000360627;0
GART;LRIT1;-0,115345483;0,00036225;0
GART;AK5;-0,115339153;0,000362522;0
GART;PES1;0.11532820576115246;0,000362994;0
GART;EFCAB2;-0,11531551;0,000363541;0
GART;SOS2;-0,115286818;0,000364781;0
GART;SLC4A10;-0,115280976;0,000365034;0
GART;ZPBP2;-0,115273604;0,000365353;0
GART;PAIP2;-0,115255726;0,000366129;0
GART;MARCO;-0,115248002;0,000366465;0
GART;ARF4;-0,115243487;0,000366661;0
GART;RAD23B;-0,115234842;0,000367037;0
GART;PSG6;0.11522967628507653;0,000367262;0
GART;SKP2;-0,115223127;0,000367547;0
GART;C10orf90;-0,115210569;0,000368095;0
GART;CKAP2;-0,11519268;0,000368877;0
GART;OR9G1;-0,115190168;0,000368987;0
GART;ARL13B;-0,115183621;0,000369273;0
GART;TPRX1;0.11516609818009813;0,000370041;0
GART;KIF4A;-0,115145527;0,000370944;0
GART;ZNF296;0.11514095531109522;0,000371146;0
GART;ARGLU1;-0,115128207;0,000371707;0
GART;CCL17;0.11506589083436838;0,000374461;0
GART;OR56B1;0.11505491133256401;0,000374948;0
GART;U2SURP;-0,115041971;0,000375523;0
GART;MCOLN1;0.11501392503689348;0,000376773;0
GART;SNAPIN;0.1150016444450982;0,000377321;0
GART;AKAP17A;0.11499086995805195;0,000377802;0
GART;PDZD11;-0,114988666;0,000377901;0
GART;UTP23;0.11495894379612479;0,000379233;0
GART;MMAA;-0,114940185;0,000380075;0
GART;SLC38A1;0.11492549230496145;0,000380737;0
GART;LORICRIN;-0,114909032;0,000381479;0
GART;HDHD2;0.11486626577352167;0,000383413;0
GART;TOR2A;-0,114856287;0,000383866;0
GART;PTH2R;-0,114836932;0,000384746;0
GART;TTC39C;-0,114822365;0,000385409;0
GART;ERLEC1;-0,114818534;0,000385583;0
GART;BTBD17;-0,11478791;0,000386982;0
GART;EMC4;0,114727197;0,000389768;0
GART;HAPLN2;-0,11468764;0,000391593;0
GART;MLIP;-0,114658297;0,000392952;0
GART;PAX2;-0,114647157;0,000393469;0
GART;HUNK;0.11464508775961571;0,000393565;0
GART;CD82;-0,114640155;0,000393795;0
GART;NOS2;-0,114622982;0,000394594;0
GART;SLC41A3;-0,114601868;0,000395578;0
GART;GALNTL6;-0,114596082;0,000395848;0
GART;CTDSPL2;0.11449131467402429;0,000400771;0
GART;L3MBTL3;0.11449081462717337;0,000400794;0
GART;SRARP;-0,114475047;0,00040154;0
GART;OR14J1;-0,114466262;0,000401956;0
GART;DDX47;0.11446367525150569;0,000402079;0
GART;MUSK;-0,114447726;0,000402835;0
GART;DYNLT1;-0,114429521;0,0004037;0
GART;LEXM;-0,114400922;0,000405063;0
GART;BIN3;0.11439103566704753;0,000405535;0
GART;UBE2J1;0.11437736675316829;0,000406189;0
GART;BCAP31;-0,114376432;0,000406234;0
GART;PEAK1;0.11436400002455968;0,000406829;0
GART;ILRUN;-0,114353407;0,000407337;0
GART;ZNF707;0.1143507133616013;0,000407466;0
GART;UBA3;0.11425094390227551;0,00041228;0
GART;ADAT2;0.11425068142294711;0,000412293;0
GART;PSG11;0.11424516583450584;0,000412561;0
GART;MCRS1;0.11419472102845694;0,000415017;0
GART;RAB7A;0.11415549131905246;0,000416936;0
GART;NEUROD2;0.11413814079333261;0,000417787;0
GART;ZDHHC22;-0,114137265;0,00041783;0
GART;RNF24;0.11409543491518741;0,00041989;0
GART;UXT;0.11407087744568103;0,000421104;0
GART;XRN1;0.1140653498426373;0,000421377;0
GART;COL6A3;-0,114061596;0,000421563;0
GART;ZBTB44;0.11404194815631513;0,000422538;0
GART;DLAT;0.11404008420885987;0,00042263;0
GART;TCF12;0.11402139885468099;0,000423559;0
GART;C11orf80;-0,114010227;0,000424115;0
GART;ELANE;0.1139226021775777;0,000428501;0
GART;HGS;0.11388918153980303;0,000430185;0
GART;NOL9;0.1138872134281613;0,000430284;0
GART;CBR3;0.11385317174350273;0,000432006;0
GART;H4C3;-0,113849283;0,000432204;0
GART;RABGEF1;0.1138277071457563;0,000433299;0
GART;HNRNPL;0.11382145245092841;0,000433617;0
GART;HOXC5;-0,113793387;0,000435046;0
GART;HEG1;0.11377903843042779;0,000435779;0
GART;KCNJ13;-0,113778471;0,000435808;0
GART;HNRNPD;0.11377466406762912;0,000436002;0
GART;PRPF39;0.11371867519295957;0,000438873;0
GART;PRKCSH;0.11371717513787896;0,00043895;0
GART;RPS6KA5;-0,113708051;0,00043942;0
GART;DCUN1D3;0.11370490942689096;0,000439581;0
GART;RAB9A;0.11367729186878946;0,000441006;0
GART;SELENBP1;-0,113671276;0,000441317;0
GART;SEC23IP;-0,113649102;0,000442465;0
GART;RELB;0.11364737144472685;0,000442554;0
GART;HTT;0.1136430704312525;0,000442777;0
GART;UBA5;-0,113604153;0,0004448;0
GART;HOXA5;-0,113581124;0,000446001;0
GART;EXOC7;0.11353627137790528;0,000448348;0
GART;SLC47A2;-0,113530064;0,000448674;0
GART;NAGLU;-0,113525345;0,000448922;0
GART;ABHD8;0.11351510210119116;0,00044946;0
GART;PXK;0.11351507425221247;0,000449461;0
GART;SCGN;-0,11351247;0,000449598;0
GART;PPP1CB;-0,113510112;0,000449722;0
GART;PDCD11;-0,113459097;0,000452414;0
GART;CLDN11;-0,113448378;0,000452981;0
GART;PRR32;-0,113428758;0,000454022;0
GART;POLR3GL;0.11338921423905116;0,000456125;0
GART;RBMS1;-0,113359887;0,000457691;0
GART;MLLT3;0.1133487184737673;0,000458289;0
GART;RPS10;0.11334694060441719;0,000458384;0
GART;AKIRIN2;-0,113337901;0,000458868;0
GART;FAM89B;-0,113307493;0,000460501;0
GART;RALGAPB;0.11328650954962867;0,000461631;0
GART;P3H2;-0,113283903;0,000461772;0
GART;CEP78;-0,113271083;0,000462464;0
GART;SARS1;-0,113267446;0,00046266;0
GART;KIR2DL1;0.1132570933072914;0,00046322;0
GART;PUSL1;0.11324821568947463;0,0004637;0
GART;ELK3;-0,11322413;0,000465006;0
GART;GOT2;0.11320662508551814;0,000465957;0
GART;SAT2;-0,11318033;0,000467389;0
GART;OR5H2;-0,113163674;0,000468298;0
GART;LHFPL1;-0,11314846;0,00046913;0
GART;CBLN1;-0,113121347;0,000470616;0
GART;NEPRO;-0,113115005;0,000470964;0
GART;NCBP2;0.11311386622900094;0,000471026;0
GART;TRMT5;0.11310033924976501;0,00047177;0
GART;CBFA2T3;0.11307011444709973;0,000473436;0
GART;TTYH1;0.11306775917024843;0,000473566;0
GART;LILRB1;0.11306357347897872;0,000473797;0
GART;PLEKHH3;0.11305337457520764;0,00047436;0
GART;SPATA9;-0,113040312;0,000475083;0
GART;GRID2IP;-0,113038619;0,000475177;0
GART;AFMID;-0,11302352;0,000476014;0
GART;COL11A1;-0,113000786;0,000477276;0
GART;TTC24;-0,112999899;0,000477326;0
GART;SLC9A8;0.11299453268499708;0,000477624;0
GART;GEM;0.11292834247715469;0,000481321;0
GART;MLLT10;0.11291030272716197;0,000482333;0
GART;JOSD1;-0,112894909;0,000483198;0
GART;DAZAP1;0.11287307371644541;0,000484428;0
GART;FOXO1;0.11285890766045967;0,000485227;0
GART;RBBP5;0.11281932544776721;0,000487467;0
GART;STS;-0,112789024;0,000489189;0
GART;KCNA4;-0,112787541;0,000489273;0
GART;SLC6A17;-0,112785347;0,000489398;0
GART;CYBRD1;-0,112768316;0,000490368;0
GART;KIF21B;-0,112767942;0,00049039;0
GART;NKIRAS1;-0,112743896;0,000491763;0
GART;FAM170A;-0,112712425;0,000493566;0
GART;PIP4P2;0.1127089494721852;0,000493765;0
GART;MORN1;-0,112694086;0,000494619;0
GART;TM4SF18;-0,112693308;0,000494663;0
GART;KATNIP;0.11268788638204388;0,000494975;0
GART;PRL;-0,112605294;0,000499748;0
GART;HTR2C;-0,112594447;0,000500378;0
GART;FGFBP3;-0,112589777;0,000500649;0
GART;RNF186;0.11256794193866013;0,00050192;0
GART;RPL24;-0,112567183;0,000501965;0
GART;DNAJC16;-0,112552846;0,000502801;0
GART;LCN6;-0,112539029;0,000503608;0
GART;OVCA2;-0,112536802;0,000503738;0
GART;SAMD12;-0,11253369;0,00050392;0
GART;CYB5R4;-0,112505592;0,000505566;0
GART;OR5J2;-0,112502265;0,000505762;0
GART;ITGB3BP;-0,112495441;0,000506162;0
GART;RHOD;-0,11248595;0,00050672;0
GART;CDK7;0.11248479404846286;0,000506788;0
GART;TPD52L1;-0,112481336;0,000506991;0
GART;NF1;0.11245879672261277;0,000508319;0
GART;CITED1;-0,112424542;0,000510343;0
GART;KY;-0,112418493;0,000510701;0
GART;ASTN2;-0,112403782;0,000511573;0
GART;TLE3;0.1123918612704465;0,00051228;0
GART;WASL;-0,112382824;0,000512817;0
GART;FUT5;0.11236544805762322;0,000513852;0
GART;RITA1;-0,112346702;0,000514969;0
GART;CXCR5;0.11233816562367305;0,000515479;0
GART;SPATA18;-0,112329995;0,000515967;0
GART;SAMD9;0.11232278944351298;0,000516398;0
GART;POC1A;-0,112315683;0,000516824;0
GART;MAGEB16;-0,112258765;0,000520243;0
GART;CENATAC;0.11225814364043961;0,000520281;0
GART;ABCC10;-0,112227456;0,000522133;0
GART;AKT1;0.11220967658853646;0,000523209;0
GART;TROAP;-0,112176662;0,000525212;0
GART;KRTAP5-8;0.11214199764481597;0,000527324;0
GART;GPR75;-0,112107584;0,000529427;0
GART;HAUS3;-0,112105916;0,000529529;0
GART;UBQLN2;-0,11210339;0,000529684;0
GART;CREBRF;-0,112079422;0,000531155;0
GART;C1QTNF5;-0,112068956;0,000531798;0
GART;RNPEP;-0,112045798;0,000533224;0
GART;RBP3;-0,112036985;0,000533768;0
GART;SEC13;0.11198544203169798;0,000536957;0
GART;KHDC3L;-0,111947562;0,000539313;0
GART;KDR;-0,111943288;0,000539579;0
GART;WTAP;0.11192757590808967;0,000540559;0
GART;KIF22;-0,111898983;0,000542348;0
GART;CLN8;0.11189766820656266;0,00054243;0
GART;RAB11B;0.11180563951353867;0,000548224;0
GART;TREML4;0.11177093119943075;0,000550424;0
GART;URM1;0.11173259661979652;0,000552863;0
GART;PIGO;-0,111730706;0,000552984;0
GART;NUP98;-0,111725917;0,000553289;0
GART;TMEM164;0.11169427645452445;0,000555311;0
GART;SLC6A4;0.11168810015647106;0,000555707;0
GART;NME1;-0,111670492;0,000556836;0
GART;OR2AP1;-0,111660076;0,000557505;0
GART;CRIP2;0.11160464735260181;0,000561078;0
GART;SMCO4;-0,111603355;0,000561161;0
GART;KPNA6;-0,111549018;0,000564685;0
GART;LYPD1;-0,111524509;0,00056628;0
GART;NEK4;-0,111491662;0,000568426;0
GART;IGF2BP3;0.11148790693276679;0,000568672;0
GART;TMA16;0.11147610194114069;0,000569445;0
GART;RANBP9;-0,111475965;0,000569454;0
GART;ZNF830;-0,11146123;0,00057042;0
GART;CUX1;0.11145828569482447;0,000570614;0
GART;PRMT5;0.11145231627963806;0,000571006;0
GART;DUSP4;0.11142848462197678;0,000572574;0
GART;CACNG7;0.11139844927065842;0,000574555;0
GART;SNX7;-0,11136083;0,000577047;0
GART;PDPK1;0.1113451311855801;0,000578089;0
GART;PEX10;0.11133752423928252;0,000578595;0
GART;NT5DC2;-0,11131872;0,000579847;0
GART;MOB4;-0,111318101;0,000579888;0
GART;RSL24D1;0.11130459946803584;0,000580789;0
GART;OPN5;-0,111294438;0,000581468;0
GART;RXFP4;-0,11127423;0,000582819;0
GART;TRAPPC8;-0,111273091;0,000582896;0
GART;SRGN;-0,111214631;0,000586824;0
GART;FBXO36;-0,111193356;0,000588259;0
GART;CCDC138;-0,111164747;0,000590195;0
GART;NOP56;-0,111137804;0,000592023;0
GART;NUP62;-0,111113166;0,000593699;0
GART;AMPD2;-0,11107868;0,000596053;0
GART;ANO8;0.11107519033905884;0,000596292;0
